"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Tenured, Professors","48","38","10","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","45","35","10","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","15","8","7","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","12","7","5","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Tenured total","63","46","17","0","0","0","4","3","1","0","0","0","2","1","1","0","0","0","57","42","15","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","16","10","6","1","0","1","2","2","0","1","1","0","0","0","0","0","0","0","12","7","5","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","19","11","8","1","0","1","2","2","0","1","1","0","1","0","1","0","0","0","14","8","6","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"125727","Westmont College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","13","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","5","8","0","0","0","0","0","0","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Tenured, Professors","69","56","13","0","0","0","3","3","0","1","0","1","3","2","1","0","0","0","61","50","11","0","0","0","1","1","0","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","66","31","35","1","0","1","1","1","0","2","0","2","3","1","2","0","0","0","56","29","27","0","0","0","3","0","3","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Tenured total","135","87","48","1","0","1","4","4","0","3","0","3","6","3","3","0","0","0","117","79","38","0","0","0","4","1","3","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","79","35","44","1","0","1","9","3","6","2","1","1","5","4","1","0","0","0","54","23","31","0","0","0","8","4","4","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","79","35","44","1","0","1","9","3","6","2","1","1","5","4","1","0","0","0","54","23","31","0","0","0","8","4","4","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","125","41","84","1","0","1","4","2","2","2","1","1","10","2","8","0","0","0","98","33","65","0","0","0","10","3","7","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","125","41","84","1","0","1","4","2","2","2","1","1","10","2","8","0","0","0","98","33","65","0","0","0","10","3","7","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Tenured, Professors","63","41","22","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","45","28","17","1","1","0","12","8","4","4","3","1","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","22","9","13","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","17","7","10","0","0","0","2","0","2","2","1","1","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Tenured, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Tenured total","87","52","35","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","63","36","27","1","1","0","14","8","6","6","4","2","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","10","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","8","2","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","43","23","20","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","37","19","18","0","0","0","5","4","1","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","56","34","22","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","49","29","20","0","0","0","6","5","1","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","72","43","29","0","0","0","1","0","1","0","0","0","5","4","1","0","0","0","57","35","22","0","0","0","5","4","1","4","0","4","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","75","45","30","0","0","0","1","0","1","0","0","0","5","4","1","0","0","0","60","37","23","0","0","0","5","4","1","4","0","4","-2"
"127820","Pikes Peak Community College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","191","73","118","1","1","0","5","2","3","6","1","5","6","3","3","0","0","0","171","66","105","0","0","0","2","0","2","0","0","0","-2"
"127820","Pikes Peak Community College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","191","73","118","1","1","0","5","2","3","6","1","5","6","3","3","0","0","0","171","66","105","0","0","0","2","0","2","0","0","0","-2"
"127909","Red Rocks Community College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","82","33","49","1","0","1","1","0","1","0","0","0","2","1","1","0","0","0","77","32","45","0","0","0","1","0","1","0","0","0","-2"
"127909","Red Rocks Community College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","82","33","49","1","0","1","1","0","1","0","0","0","2","1","1","0","0","0","77","32","45","0","0","0","1","0","1","0","0","0","-2"
"128771","Central Connecticut State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","176","109","67","2","2","0","14","8","6","12","8","4","12","8","4","0","0","0","133","82","51","3","1","2","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","105","60","45","0","0","0","6","6","0","5","3","2","5","5","0","0","0","0","88","45","43","0","0","0","0","0","0","1","1","0","-2"
"128771","Central Connecticut State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","15","7","8","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","14","7","7","0","0","0","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2010","Total full-time Instruction/research/public service, Tenured total","296","176","120","2","2","0","20","14","6","18","11","7","17","13","4","0","0","0","235","134","101","3","1","2","0","0","0","1","1","0","-2"
"128771","Central Connecticut State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
